renabap_id|nombre|provincia|departamento|localidad|cantidad_familias_aproximada|decada_de_creacion|anio_de_creacion|energia_electrica|efluentes_cloacales|agua_corriente|cocina|calefaccion|situacion_dominial|clasificacion_barrio|superficie_m2
244|NM209|PR1|DP16|LC37|CN17|DC1|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP225
245|NM210|PR1|DP41|LC99|CN126|DC2|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL2|SP226
246|NM211|PR1|DP41|LC97|CN130|DC1|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP227
247|NM212|PR1|DP44|LC102|CN131|DC5|ND1|NR3|FL1|GC2|CC1|CL3|ST2|CL1|SP228
248|NM213|PR1|DP1|LC1|CN61|DC2|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP229
249|NM214|PR1|DP45|LC103|CN80|DC4|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP230
250|NM215|PR1|DP41|LC97|CN23|DC4|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP231
251|NM216|PR1|DP44|LC104|CN132|DC1|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP232
252|NM139|PR1|DP42|LC92|CN33|DC4|ND1|NR3|FL1|GC2|CC1|CL2|ST2|CL1|SP233
253|NM211|PR1|DP41|LC97|CN126|DC4|ND1|NR2|FL1|GC2|CC1|CL1|ST2|CL1|SP234
254|NM217|PR1|DP41|LC96|CN5|DC1|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP235
255|NM218|PR1|DP1|LC1|CN92|DC3|ND1|NR2|FL2|GC1|CC1|CL2|ST3|CL1|SP236
257|NM219|PR1|DP41|LC98|CN9|DC4|ND1|NR2|FL1|GC3|CC1|CL3|ST2|CL2|SP237
258|NM220|PR1|DP41|LC98|CN120|DC1|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL2|SP238
259|NM221|PR1|DP8|LC23|CN62|DC7|ND2|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP239
260|NM222|PR1|DP1|LC1|CN1|DC4|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP240
261|NM223|PR1|DP44|LC104|CN54|DC3|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP241
262|NM224|PR1|DP46|LC105|CN1|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP242
263|NM225|PR1|DP26|LC106|CN133|DC1|ND1|NR3|FL1|GC1|CC1|CL3|ST2|CL1|SP243
264|NM226|PR1|DP10|LC36|CN14|DC6|ND1|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP244
265|NM227|PR1|DP16|LC37|CN26|DC4|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL2|SP245
266|NM228|PR1|DP46|LC105|CN134|DC2|ND1|NR3|FL3|GC2|CC1|CL1|ST2|CL1|SP246
267|NM229|PR1|DP46|LC105|CN60|DC2|ND1|NR3|FL3|GC2|CC1|CL1|ST2|CL1|SP247
268|NM137|PR1|DP46|LC105|CN135|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP248
269|NM230|PR1|DP46|LC105|CN136|DC2|ND1|NR2|FL1|GC2|CC1|CL1|ST2|CL1|SP249
271|NM231|PR1|DP44|LC107|CN137|DC4|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP250
272|NM232|PR1|DP46|LC105|CN1|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP251
273|NM122|PR1|DP5|LC19|CN138|DC4|ND1|NR2|FL1|GC6|CC1|CL1|ST2|CL1|SP252
274|NM233|PR1|DP3|LC108|CN139|DC2|ND1|NR3|FL3|GC1|CC1|CL1|ST2|CL1|SP253
275|NM234|PR1|DP46|LC105|CN89|DC4|ND1|NR2|FL2|GC3|CC1|CL5|ST2|CL1|SP254
276|NM235|PR1|DP46|LC105|CN140|DC1|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP255
278|NM236|PR1|DP46|LC105|CN115|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP256
279|NM237|PR1|DP42|LC92|CN141|DC1|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP257
280|NM238|PR1|DP42|LC92|CN23|DC7|ND6|NR2|FL2|GC2|CC1|CL2|ST3|CL1|SP258
281|NM239|PR1|DP14|LC109|CN142|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP259
282|NM240|PR1|DP42|LC92|CN12|DC1|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP260
283|NM241|PR1|DP42|LC92|CN143|DC10|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL2|SP261
284|NM242|PR1|DP42|LC92|CN23|DC2|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP262
286|NM243|PR1|DP42|LC92|CN54|DC1|ND1|NR2|FL2|GC2|CC1|CL2|ST3|CL1|SP263
287|NM35|PR1|DP42|LC92|CN37|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP264
289|NM244|PR1|DP42|LC92|CN6|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP265
290|NM245|PR1|DP26|LC110|CN89|DC2|ND1|NR2|FL2|GC2|CC1|CL4|ST3|CL1|SP266
291|NM246|PR1|DP47|LC111|CN41|DC7|ND2|NR2|FL1|GC1|CC1|CL2|ST2|CL1|SP267
292|NM247|PR1|DP14|LC112|CN6|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP268
293|NM17|PR1|DP14|LC73|CN45|DC5|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP269
294|NM248|PR1|DP42|LC92|CN22|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP270
295|NM249|PR1|DP42|LC92|CN4|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP271
296|NM250|PR1|DP26|LC110|CN17|DC4|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL2|SP272
297|NM238|PR1|DP5|LC19|CN142|DC2|ND1|NR1|FL2|GC3|CC1|CL3|ST3|CL2|SP273
298|NM37|PR1|DP26|LC110|CN144|DC4|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP274
299|NM251|PR1|DP48|LC113|CN1|DC2|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP275
300|NM252|PR1|DP1|LC114|CN95|DC7|ND5|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP276
301|NM253|PR1|DP49|LC115|CN1|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP277
302|NM3|PR1|DP49|LC115|CN23|DC2|ND1|NR2|FL1|GC4|CC1|CL1|ST2|CL1|SP278
304|NM254|PR1|DP2|LC5|CN145|DC3|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP279
305|NM255|PR1|DP22|LC116|CN80|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP280
306|NM256|PR1|DP43|LC93|CN34|DC1|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP281
307|NM257|PR1|DP45|LC103|CN1|DC6|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP282
308|NM258|PR1|DP40|LC95|CN146|DC3|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL1|SP283
309|NM259|PR1|DP45|LC117|CN1|DC3|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL1|SP284
310|NM260|PR1|DP11|LC32|CN56|DC4|ND1|NR3|FL1|GC1|CC1|CL3|ST2|CL2|SP285
311|NM261|PR1|DP50|LC118|CN70|DC1|ND1|NR3|FL1|GC1|CC2|CL6|ST1|CL1|SP286
312|NM262|PR1|DP41|LC98|CN45|DC1|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL2|SP287
313|NM263|PR1|DP48|LC119|CN37|DC8|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP288
314|NM264|PR1|DP42|LC120|CN34|DC7|ND6|NR2|FL2|GC3|CC1|CL2|ST2|CL1|SP289
315|NM137|PR1|DP42|LC120|CN56|DC2|ND1|NR2|FL2|GC3|CC1|CL2|ST1|CL1|SP290
316|NM265|PR1|DP42|LC120|CN80|DC7|ND3|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP291
317|NM266|PR1|DP50|LC118|CN147|DC5|ND1|NR3|FL1|GC1|CC1|CL3|ST1|CL1|SP292
318|NM267|PR1|DP1|LC114|CN148|DC2|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP293
319|NM268|PR1|DP3|LC121|CN149|DC1|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP294
320|NM269|PR1|DP51|LC122|CN150|DC4|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP295
321|NM37|PR1|DP45|LC123|CN151|DC3|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP296
322|NM270|PR1|DP2|LC2|CN152|DC7|ND2|NR2|FL2|GC4|CC1|CL3|ST3|CL1|SP297
323|NM271|PR1|DP14|LC34|CN153|DC1|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP298
324|NM272|PR1|DP15|LC124|CN154|DC1|ND1|NR3|FL1|GC2|CC1|CL1|ST2|CL1|SP299
325|NM273|PR1|DP2|LC15|CN7|DC1|ND1|NR2|FL3|GC3|CC1|CL1|ST2|CL1|SP300
326|NM42|PR1|DP27|LC55|CN155|DC1|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP301
327|NM56|PR1|DP27|LC55|CN18|DC1|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP302
328|NM140|PR1|DP42|LC120|CN80|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP303
329|NM274|PR1|DP40|LC95|CN9|DC3|ND1|NR2|FL1|GC2|CC1|CL3|ST3|CL1|SP304
330|NM275|PR1|DP1|LC125|CN104|DC1|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP305
331|NM276|PR1|DP52|LC126|CN17|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP306
332|NM277|PR1|DP14|LC127|CN33|DC2|ND1|NR2|FL1|GC1|CC1|CL3|ST2|CL1|SP307
333|NM278|PR1|DP40|LC95|CN23|DC7|ND4|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP308
334|NM279|PR1|DP5|LC19|CN156|DC2|ND1|NR2|FL2|GC3|CC1|CL4|ST1|CL1|SP309
335|NM280|PR1|DP53|LC128|CN64|DC9|ND1|NR3|FL2|GC1|CC1|CL2|ST2|CL1|SP310
336|NM281|PR1|DP1|LC129|CN157|DC2|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP311
337|NM282|PR1|DP3|LC94|CN33|DC2|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP312
338|NM283|PR1|DP1|LC125|CN94|DC2|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP313
339|NM284|PR1|DP54|LC130|CN158|DC4|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP314
341|NM285|PR1|DP4|LC131|CN109|DC2|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL1|SP315
342|NM286|PR1|DP50|LC118|CN159|DC4|ND1|NR3|FL2|GC1|CC1|CL3|ST3|CL1|SP316
343|NM287|PR1|DP11|LC132|CN54|DC4|ND1|NR2|FL1|GC3|CC1|CL3|ST2|CL1|SP317
344|NM288|PR1|DP5|LC19|CN21|DC7|ND6|NR2|FL5|GC2|CC1|CL3|ST2|CL2|SP318
345|NM289|PR1|DP11|LC26|CN92|DC3|ND1|NR3|FL5|GC2|CC1|CL3|ST2|CL1|SP319
346|NM290|PR1|DP50|LC118|CN160|DC1|ND1|NR3|FL1|GC1|CC1|CL2|ST3|CL1|SP320
347|NM291|PR1|DP42|LC92|CN102|DC5|ND1|NR2|FL2|GC2|CC1|CL3|ST3|CL1|SP321
348|NM277|PR1|DP16|LC37|CN16|DC2|ND1|NR2|FL4|GC2|CC1|CL4|ST2|CL1|SP322
349|NM292|PR1|DP5|LC19|CN161|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP323
350|NM31|PR1|DP2|LC2|CN21|DC2|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL1|SP324
351|NM293|PR1|DP16|LC37|CN61|DC2|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP325
352|NM149|PR1|DP17|LC133|CN126|DC1|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP326
353|NM294|PR1|DP55|LC134|CN15|DC4|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL2|SP327
354|NM295|PR1|DP30|LC135|CN54|DC7|ND3|NR2|FL2|GC2|CC1|CL3|ST1|CL1|SP328
355|NM296|PR1|DP50|LC136|CN162|DC5|ND1|NR3|FL1|GC1|CC2|CL6|ST3|CL1|SP329
356|NM297|PR1|DP14|LC137|CN21|DC4|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP330
357|NM298|PR1|DP56|LC138|CN1|DC2|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP331
358|NM299|PR1|DP30|LC135|CN53|DC3|ND1|NR3|FL2|GC2|CC1|CL4|ST3|CL1|SP332
359|NM300|PR1|DP9|LC139|CN163|DC1|ND1|NR2|FL4|GC2|CC1|CL3|ST2|CL2|SP333
361|NM54|PR1|DP50|LC118|CN112|DC4|ND1|NR3|FL1|GC1|CC1|CL3|ST3|CL1|SP334
362|NM301|PR1|DP57|LC140|CN164|DC1|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL2|SP335
363|NM302|PR1|DP55|LC134|CN24|DC4|ND1|NR3|FL3|GC4|CC1|CL1|ST2|CL1|SP336
364|NM37|PR1|DP56|LC138|CN15|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP337
365|NM303|PR1|DP43|LC93|CN80|DC3|ND1|NR3|FL3|GC3|CC2|CL6|ST2|CL1|SP338
367|NM304|PR1|DP50|LC118|CN165|DC4|ND1|NR3|FL1|GC1|CC1|CL4|ST2|CL1|SP339
368|NM305|PR1|DP58|LC141|CN24|DC7|ND7|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP340
369|NM306|PR1|DP18|LC76|CN166|DC2|ND1|NR2|FL5|GC2|CC1|CL3|ST3|CL2|SP341
371|NM307|PR1|DP16|LC37|CN167|DC5|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL2|SP342
372|NM308|PR1|DP59|LC142|CN111|DC2|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL2|SP343
373|NM309|PR1|DP55|LC143|CN95|DC3|ND1|NR2|FL1|GC1|CC1|CL3|ST2|CL1|SP344
374|NM310|PR1|DP35|LC66|CN23|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP345
375|NM311|PR1|DP35|LC66|CN82|DC4|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP346
376|NM312|PR1|DP14|LC144|CN33|DC5|ND1|NR2|FL3|GC2|CC1|CL3|ST2|CL2|SP347
377|NM313|PR1|DP10|LC145|CN168|DC5|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL1|SP348
378|NM314|PR1|DP23|LC51|CN169|DC1|ND1|NR2|FL2|GC2|CC1|CL3|ST3|CL1|SP349
379|NM315|PR1|DP23|LC51|CN170|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP350
380|NM316|PR1|DP10|LC145|CN61|DC2|ND1|NR2|FL2|GC1|CC1|CL2|ST1|CL1|SP351
381|NM317|PR1|DP14|LC144|CN70|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL2|SP352
382|NM318|PR1|DP10|LC146|CN109|DC3|ND1|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP353
383|NM49|PR1|DP5|LC19|CN142|DC2|ND1|NR2|FL5|GC2|CC1|CL3|ST2|CL2|SP354
384|NM319|PR1|DP51|LC122|CN31|DC1|ND1|NR3|FL2|GC4|CC1|CL1|ST2|CL1|SP355
385|NM320|PR1|DP44|LC104|CN171|DC4|ND1|NR2|FL2|GC1|CC1|CL3|ST2|CL1|SP356
386|NM321|PR1|DP8|LC23|CN172|DC1|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP357
387|NM322|PR1|DP8|LC23|CN78|DC1|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP358
388|NM323|PR1|DP9|LC147|CN106|DC5|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL2|SP359
389|NM324|PR1|DP10|LC148|CN142|DC1|ND1|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP360
390|NM325|PR1|DP17|LC149|CN7|DC1|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL2|SP361
391|NM326|PR1|DP44|LC100|CN80|DC1|ND1|NR3|FL1|GC1|CC1|CL2|ST3|CL2|SP362
392|NM327|PR1|DP44|LC100|CN91|DC3|ND1|NR2|FL1|GC1|CC1|CL3|ST3|CL2|SP363
394|NM328|PR1|DP34|LC65|CN89|DC5|ND1|NR2|FL5|GC2|CC1|CL1|ST2|CL2|SP364
395|NM329|PR1|DP14|LC31|CN23|DC1|ND1|NR2|FL1|GC2|CC1|CL1|ST2|CL2|SP365
396|NM330|PR1|DP3|LC94|CN173|DC2|ND1|NR3|FL2|GC1|CC1|CL2|ST3|CL1|SP366
397|NM331|PR1|DP60|LC150|CN174|DC6|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL2|SP367
398|NM332|PR1|DP48|LC119|CN175|DC2|ND1|NR2|FL3|GC3|CC1|CL3|ST3|CL1|SP368
399|NM17|PR1|DP36|LC151|CN15|DC4|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP369
400|NM333|PR1|DP10|LC71|CN160|DC2|ND1|NR3|FL1|GC2|CC1|CL2|ST2|CL1|SP370
401|NM334|PR1|DP11|LC152|CN15|DC1|ND1|NR3|FL2|GC2|CC1|CL2|ST2|CL1|SP371
402|NM335|PR1|DP1|LC114|CN176|DC1|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP372
403|NM269|PR1|DP28|LC153|CN54|DC6|ND1|NR2|FL2|GC2|CC1|CL4|ST2|CL1|SP373
404|NM336|PR1|DP10|LC25|CN6|DC4|ND1|NR3|FL2|GC2|CC1|CL3|ST2|CL1|SP374
405|NM337|PR1|DP2|LC5|CN135|DC3|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP375
406|NM338|PR1|DP61|LC154|CN95|DC2|ND1|NR3|FL1|GC4|CC1|CL2|ST1|CL1|SP376
407|NM261|PR1|DP10|LC53|CN30|DC7|ND5|NR2|FL2|GC2|CC1|CL3|ST2|CL1|SP377
408|NM339|PR1|DP61|LC154|CN41|DC4|ND1|NR3|FL1|GC4|CC1|CL2|ST1|CL1|SP378
409|NM34|PR1|DP11|LC32|CN84|DC1|ND1|NR3|FL1|GC4|CC1|CL2|ST2|CL1|SP379
410|NM340|PR1|DP3|LC94|CN76|DC2|ND1|NR3|FL2|GC1|CC1|CL2|ST3|CL2|SP380
411|NM341|PR1|DP52|LC126|CN89|DC4|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP381
412|NM342|PR1|DP50|LC136|CN34|DC3|ND1|NR2|FL1|GC1|CC1|CL3|ST1|CL1|SP382
413|NM343|PR1|DP61|LC154|CN80|DC2|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP383
414|NM344|PR1|DP62|LC155|CN177|DC3|ND1|NR3|FL2|GC2|CC1|CL2|ST1|CL1|SP384
415|NM345|PR1|DP3|LC94|CN164|DC7|ND6|NR2|FL2|GC1|CC1|CL2|ST2|CL1|SP385
416|NM346|PR1|DP43|LC93|CN26|DC4|ND1|NR2|FL3|GC1|CC1|CL3|ST2|CL1|SP386
417|NM161|PR1|DP19|LC42|CN59|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP387
418|NM347|PR1|DP19|LC42|CN178|DC11|ND1|NR3|FL2|GC2|CC1|CL2|ST1|CL1|SP388
419|NM348|PR1|DP2|LC35|CN179|DC7|ND4|NR2|FL1|GC2|CC1|CL1|ST2|CL2|SP389
420|NM349|PR1|DP63|LC156|CN134|DC1|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP390
421|NM350|PR1|DP63|LC156|CN9|DC2|ND1|NR3|FL2|GC3|CC1|CL1|ST2|CL1|SP391
422|NM351|PR1|DP63|LC156|CN15|DC1|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL1|SP392
423|NM352|PR1|DP11|LC157|CN180|DC6|ND1|NR2|FL6|GC2|CC1|CL3|ST2|CL2|SP393
424|NM353|PR1|DP24|LC50|CN23|DC7|ND2|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP394
425|NM354|PR1|DP43|LC93|CN95|DC4|ND1|NR3|FL1|GC4|CC3|CL2|ST1|CL1|SP395
426|NM355|PR1|DP4|LC131|CN181|DC1|ND1|NR2|FL2|GC3|CC1|CL3|ST1|CL1|SP396
427|NM356|PR1|DP56|LC138|CN100|DC2|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP397
428|NM357|PR1|DP4|LC131|CN182|DC2|ND1|NR2|FL2|GC3|CC1|CL3|ST2|CL1|SP398
429|NM358|PR1|DP47|LC158|CN19|DC2|ND1|NR3|FL1|GC1|CC1|CL1|ST2|CL1|SP399
430|NM49|PR1|DP43|LC93|CN53|DC4|ND1|NR3|FL2|GC1|CC1|CL1|ST3|CL1|SP400
431|NM359|PR1|DP17|LC133|CN133|DC1|ND1|NR3|FL2|GC1|CC1|CL3|ST2|CL1|SP401
432|NM360|PR1|DP43|LC159|CN89|DC7|ND5|NR3|FL2|GC2|CC1|CL3|ST3|CL1|SP402
434|NM361|PR1|DP44|LC107|CN183|DC2|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL2|SP403
435|NM360|PR1|DP43|LC159|CN15|DC7|ND5|NR3|FL2|GC2|CC1|CL3|ST3|CL1|SP404
436|NM217|PR1|DP11|LC160|CN96|DC5|ND1|NR2|FL4|GC4|CC1|CL3|ST2|CL1|SP405
437|NM362|PR1|DP4|LC161|CN180|DC4|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL2|SP406
438|NM363|PR1|DP64|LC162|CN184|DC9|ND1|NR3|FL2|GC2|CC1|CL2|ST3|CL1|SP407
439|NM364|PR1|DP41|LC99|CN23|DC3|ND1|NR2|FL1|GC4|CC1|CL1|ST2|CL2|SP408
440|NM365|PR1|DP44|LC102|CN185|DC7|ND6|NR3|FL2|GC1|CC1|CL3|ST2|CL1|SP409
441|NM366|PR1|DP8|LC23|CN23|DC7|ND3|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP410
442|NM367|PR1|DP8|LC23|CN186|DC4|ND1|NR2|FL1|GC1|CC1|CL4|ST3|CL1|SP411
443|NM368|PR1|DP44|LC163|CN164|DC1|ND1|NR2|FL1|GC1|CC1|CL2|ST2|CL1|SP412
444|NM369|PR1|DP43|LC93|CN16|DC7|ND3|NR2|FL2|GC3|CC1|CL4|ST2|CL1|SP413
445|NM370|PR1|DP61|LC154|CN120|DC5|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL1|SP414
446|NM371|PR1|DP33|LC64|CN187|DC8|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP415
447|NM372|PR1|DP14|LC164|CN11|DC1|ND1|NR2|FL2|GC3|CC1|CL4|ST2|CL1|SP416
449|NM373|PR1|DP14|LC164|CN188|DC2|ND1|NR2|FL1|GC2|CC1|CL1|ST2|CL1|SP417
450|NM31|PR1|DP14|LC164|CN189|DC2|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL1|SP418
452|NM374|PR1|DP11|LC152|CN33|DC5|ND1|NR2|FL2|GC3|CC1|CL1|ST2|CL2|SP419
453|NM375|PR1|DP41|LC99|CN16|DC1|ND1|NR5|FL1|GC1|CC1|CL1|ST2|CL1|SP420
454|NM376|PR1|DP28|LC165|CN190|DC1|ND1|NR6|FL5|GC3|CC1|CL1|ST2|CL2|SP421
455|NM377|PR1|DP14|LC166|CN27|DC3|ND1|NR2|FL3|GC2|CC1|CL3|ST3|CL1|SP422
457|NM378|PR1|DP11|LC26|CN23|DC3|ND1|NR2|FL1|GC4|CC1|CL3|ST2|CL2|SP423
458|NM379|PR1|DP64|LC162|CN86|DC7|ND6|NR2|FL2|GC3|CC1|CL1|ST2|CL1|SP424
459|NM380|PR1|DP64|LC162|CN15|DC2|ND1|NR2|FL2|GC2|CC1|CL2|ST2|CL1|SP425
460|NM381|PR1|DP43|LC93|CN130|DC3|ND1|NR2|FL3|GC2|CC1|CL2|ST2|CL1|SP426
461|NM382|PR1|DP11|LC32|CN56|DC1|ND1|NR2|FL1|GC4|CC1|CL3|ST1|CL1|SP427
462|NM383|PR1|DP44|LC104|CN37|DC2|ND1|NR3|FL2|GC1|CC1|CL2|ST2|CL1|SP428
463|NM384|PR1|DP44|LC104|CN16|DC1|ND1|NR2|FL1|GC1|CC1|CL1|ST2|CL2|SP429
464|NM385|PR1|DP37|LC167|CN5|DC1|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL2|SP430
465|NM386|PR1|DP62|LC155|CN89|DC1|ND1|NR3|FL2|GC6|CC1|CL1|ST2|CL2|SP431
466|NM387|PR1|DP14|LC34|CN15|DC7|ND5|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP432
467|NM388|PR1|DP1|LC168|CN152|DC2|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL1|SP433
468|NM389|PR1|DP2|LC169|CN40|DC1|ND1|NR2|FL2|GC1|CC1|CL1|ST2|CL2|SP434
469|NM390|PR1|DP10|LC71|CN80|DC3|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP435
470|NM391|PR1|DP13|LC30|CN22|DC6|ND1|NR2|FL2|GC1|CC1|CL4|ST1|CL1|SP436
471|NM392|PR1|DP5|LC21|CN40|DC2|ND1|NR3|FL1|GC3|CC1|CL3|ST2|CL2|SP437
472|NM393|PR1|DP2|LC20|CN134|DC3|ND1|NR2|FL4|GC2|CC1|CL3|ST1|CL2|SP438
473|NM234|PR1|DP9|LC38|CN88|DC1|ND1|NR2|FL5|GC2|CC1|CL1|ST2|CL2|SP439
474|NM394|PR1|DP37|LC170|CN24|DC1|ND1|NR2|FL1|GC3|CC1|CL1|ST2|CL1|SP440
476|NM395|PR1|DP13|LC30|CN40|DC2|ND1|NR2|FL1|GC1|CC1|CL3|ST2|CL1|SP441
477|NM396|PR1|DP11|LC152|CN5|DC5|ND1|NR2|FL1|GC2|CC1|CL3|ST2|CL1|SP442
478|NM397|PR1|DP11|LC32|CN1|DC4|ND1|NR3|FL1|GC5|CC1|CL2|ST2|CL1|SP443
479|NM398|PR1|DP24|LC171|CN24|DC1|ND1|NR2|FL2|GC2|CC1|CL1|ST2|CL1|SP444
480|NM399|PR1|DP14|LC166|CN191|DC8|ND1|NR2|FL2|GC2|CC1|CL3|ST2|CL2|SP445
481|NM400|PR1|DP1|LC168|CN54|DC1|ND1|NR2|FL1|GC1|CC1|CL2|ST2|CL1|SP446
482|NM222|PR1|DP10|LC71|CN179|DC3|ND1|NR3|FL2|GC1|CC1|CL1|ST2|CL2|SP447
483|NM401|PR1|DP3|LC94|CN80|DC2|ND1|NR3|FL2|GC2|CC1|CL1|ST2|CL1|SP448
